年月日,證券代號,證券名稱,外資買進股數,外資賣出股數,投信買進股數,投信賣出股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),三大法人買賣超股數,自營商買進股數,自營商賣出股數
2015/07/23,00637L,滬深2X          ,0,20000,0,0,0,0,72531000,8262000,64249000,072531000,08262000
2015/07/23,00633L,上証2X          ,20000,821000,0,0,303000,92000,37612000,3392000,33630000,30300037612000,920003392000
2015/07/23,3474,華亞科          ,21936000,6327000,23000,0,326000,784000,2926000,5957198,12142802,3260002926000,7840005957198
2015/07/23,00632R,T50反1          ,313000,0,750000,0,1632000,670000,10169000,276000,11918000,163200010169000,670000276000
2015/07/23,2409,友達            ,24240000,15508307,77000,0,671000,0,654000,1085000,9048693,671000654000,01085000
2015/07/23,2313,華通            ,3709000,2087000,5373000,0,59000,175000,1170000,1318000,6731000,590001170000,1750001318000
2015/07/23,0061,寶滬深          ,2151000,9000,0,0,668000,647000,7392000,3240000,6315000,6680007392000,6470003240000
2015/07/23,2892,第一金          ,6093645,2466000,63000,0,20000,0,1165000,71000,4804645,200001165000,071000
2015/07/23,2618,長榮航          ,4562315,2007000,2778000,0,146000,100000,1767000,2590000,4556315,1460001767000,1000002590000
2015/07/23,2886,兆豐金          ,7121074,4052000,86000,0,263000,110000,937000,20000,4225074,263000937000,11000020000
2015/07/23,2515,中工            ,5103000,744000,0,0,18000,35000,293000,519000,4116000,18000293000,35000519000
2015/07/23,00636,CFA50           ,30000,0,0,0,56000,100000,10619000,6718000,3887000,5600010619000,1000006718000
2015/07/23,006207,FH滬深          ,500000,100000,740000,103000,280000,150000,5192000,2509000,3850000,2800005192000,1500002509000
2015/07/23,2882,國泰金          ,14412976,11686000,317000,0,246000,590000,1059000,92000,3666976,2460001059000,59000092000
2015/07/23,2002,中鋼            ,6196339,6103105,107000,0,674000,0,2456000,101000,3229234,6740002456000,0101000
2015/07/23,2847,大眾銀          ,4044000,1072000,0,0,29000,244000,130000,0,2887000,29000130000,2440000
2015/07/23,01003T,新光R1          ,2864000,93000,0,0,0,0,0,0,2771000,00,00
2015/07/23,1326,台化            ,2931000,759000,287000,0,57000,102000,80000,24000,2470000,5700080000,10200024000
2015/07/23,2412,中華電          ,2802514,2005000,1050000,0,87000,36000,91000,0,1989514,8700091000,360000
2015/07/23,4958,F-臻鼎          ,3795792,1462000,0,204000,65000,101000,109000,239000,1963792,65000109000,101000239000
2015/07/23,2823,中壽            ,4042550,2548000,501000,0,224000,0,205000,501000,1923550,224000205000,0501000
2015/07/23,6153,嘉聯益          ,1213000,193000,0,0,1000,2000,1527000,695000,1851000,10001527000,2000695000
2015/07/23,1216,統一            ,6399504,5442000,592000,0,153000,169000,871000,660000,1744504,153000871000,169000660000
2015/07/23,4904,遠傳            ,3056998,1737000,535000,0,11000,264000,75000,12000,1664998,1100075000,26400012000
2015/07/23,6269,台郡            ,2564000,941816,481000,243000,1093000,630395,454000,1240000,1536789,1093000454000,6303951240000
2015/07/23,2890,永豐金          ,4352722,3649000,76000,0,16000,4000,555000,0,1346722,16000555000,40000
2015/07/23,2344,華邦電          ,4837000,3325000,0,0,24000,0,17000,250000,1303000,2400017000,0250000
2015/07/23,1455,集盛            ,1283000,184000,0,0,206000,0,10000,34000,1281000,20600010000,034000
2015/07/23,2833,台壽保          ,1611000,323000,0,0,10000,30000,32000,33000,1267000,1000032000,3000033000
2015/07/23,9904,寶成            ,5932000,4793000,72000,0,72000,125000,293000,201000,1250000,72000293000,125000201000
2015/07/23,006206,元上證          ,0,0,0,0,75000,241000,5227000,3824000,1237000,750005227000,2410003824000
2015/07/23,006205,FB上証          ,0,117000,1356000,0,304000,683000,3835000,3479000,1216000,3040003835000,6830003479000
2015/07/23,2845,遠東銀          ,1181000,155000,0,0,23000,0,130000,0,1179000,23000130000,00
2015/07/23,2887,台新金          ,2738000,2857000,72000,0,717000,0,538000,84000,1124000,717000538000,084000
2015/07/23,6166,凌華            ,1230000,139000,0,33000,32000,50000,81000,43000,1078000,3200081000,5000043000
2015/07/23,2867,三商壽          ,1124000,93000,0,0,8000,100000,65000,0,1004000,800065000,1000000
2015/07/23,1314,中石化          ,1827000,834000,0,0,11000,0,0,0,1004000,110000,00
2015/07/23,2883,開發金          ,7033000,6229000,122000,0,52000,300000,1046000,756000,968000,520001046000,300000756000
2015/07/23,1504,東元            ,3187000,2221000,1000,0,29000,0,21000,78000,939000,2900021000,078000
2015/07/23,2880,華南金          ,4098000,3827000,60000,0,21000,0,545000,0,897000,21000545000,00
2015/07/23,2402,毅嘉            ,1268000,420000,0,0,11000,0,45000,14000,890000,1100045000,014000
2015/07/23,2888,新光金          ,7010116,6746000,4000,0,98000,0,563000,42000,887116,98000563000,042000
2015/07/23,6116,彩晶            ,1854000,1011000,0,0,72000,0,2000,72000,845000,720002000,072000
2015/07/23,1536,和大            ,1683000,1188000,110000,0,22000,19000,256000,44000,820000,22000256000,1900044000
2015/07/23,3706,神達            ,965000,371000,1073000,613000,4000,40000,807000,1016000,809000,4000807000,400001016000
2015/07/23,2841,台開            ,662000,176000,0,0,310000,0,0,0,796000,3100000,00
2015/07/23,6505,台塑化          ,1892000,1109000,16000,38000,158000,171000,24000,0,772000,15800024000,1710000
2015/07/23,3576,新日光          ,1023000,1270000,625000,0,255000,107000,695000,466000,755000,255000695000,107000466000
2015/07/23,5388,中磊            ,701000,319000,76000,0,377000,125000,64000,37000,737000,37700064000,12500037000
2015/07/23,2349,錸德            ,905000,208000,0,0,0,0,0,0,697000,00,00
2015/07/23,2601,益航            ,711000,61000,0,0,25000,2000,0,0,673000,250000,20000
2015/07/23,6285,啟??            ,465000,174000,371000,0,7000,14000,32000,16000,671000,700032000,1400016000
2015/07/23,1303,南亞            ,2775350,2014000,48000,280000,81000,0,86000,43000,653350,8100086000,043000
2015/07/23,2881,富邦金          ,4211841,4247000,117500,0,30000,292000,1187000,355000,652341,300001187000,292000355000
2015/07/23,2367,燿華            ,329000,180000,0,0,3000,33000,586000,79000,626000,3000586000,3300079000
2015/07/23,2301,光寶科          ,2136000,1833000,18000,0,300000,0,184000,193000,612000,300000184000,0193000
2015/07/23,00635U,元黃金          ,0,0,0,0,0,0,611000,8000,603000,0611000,08000
2015/07/23,2323,中環            ,914000,319000,0,0,0,0,0,0,595000,00,00
2015/07/23,3030,德律            ,724000,136000,21000,0,2000,0,40000,59000,592000,200040000,059000
2015/07/23,2383,台光電          ,634000,430000,569000,0,23000,29000,81000,261000,587000,2300081000,29000261000
2015/07/23,2458,義隆            ,756000,166000,0,0,3000,2000,16000,22000,585000,300016000,200022000
2015/07/23,2448,晶電            ,1453000,537000,21000,0,252000,351000,177000,437000,578000,252000177000,351000437000
2015/07/23,1909,榮成            ,674000,117000,0,0,14000,3000,0,0,568000,140000,30000
2015/07/23,9910,豐泰            ,825000,335960,8000,53000,41000,15000,96000,8000,558040,4100096000,150008000
2015/07/23,2302,麗正            ,517000,0,0,0,1000,0,0,0,518000,10000,00
2015/07/23,2609,陽明            ,2563000,1030000,1000,0,193000,509097,51000,765000,503903,19300051000,509097765000
2015/07/23,8039,台虹            ,373000,41000,0,0,155000,85000,124000,28000,498000,155000124000,8500028000
2015/07/23,2356,英業達          ,4237000,3809000,1000,0,2000,253000,335000,20000,493000,2000335000,25300020000
